"id:ID","uri","uuid","label","name","ordinal","description","data_type","role","core","value_domain","code_list","code_list_uri"
"361","https://sdtm.d4k.dk/ig/AE/AEPTCD","12f3e909-c041-48de-9688-45d350f8d8c4","Preferred Term Code","AEPTCD","14","Dictionary-derived code for the preferred term.","Num","Variable Qualifier","Exp","MedDRA","",""
"362","https://sdtm.d4k.dk/ig/AE/AEHLT","490cdd34-9672-4ab1-a00d-5e97fb40ea76","High Level Term","AEHLT","15","Dictionary-derived text description of the high level term for the primary system organ class (SOC).","Char","Variable Qualifier","Exp","MedDRA","",""
"363","https://sdtm.d4k.dk/ig/AE/AEHLTCD","86b190f7-1d0d-43ec-8fb5-648717d0a7d3","High Level Term Code","AEHLTCD","16","Dictionary-derived code for the high level term for the primary SOC.","Num","Variable Qualifier","Exp","MedDRA","",""
"364","https://sdtm.d4k.dk/ig/AE/AEHLGT","8313ea11-474a-4055-b267-3a32b0c51abd","High Level Group Term","AEHLGT","17","Dictionary-derived text description of the high level group term for the primary SOC.","Char","Variable Qualifier","Exp","MedDRA","",""
"365","https://sdtm.d4k.dk/ig/AE/AEHLGTCD","0dabbe84-bfd5-4785-8753-30be4d81e56e","High Level Group Term Code","AEHLGTCD","18","Dictionary-derived code for the high level group term for the primary SOC.","Num","Variable Qualifier","Exp","MedDRA","",""
"366","https://sdtm.d4k.dk/ig/AE/AECAT","db604bdf-2cf2-4c0b-909c-c31207b9c459","Category for Adverse Event","AECAT","19","Used to define a category of related records. Examples: ""BLEEDING"", ""NEUROPSYCHIATRIC"".","Char","Grouping Qualifier","Perm","","",""
"367","https://sdtm.d4k.dk/ig/AE/AESCAT","5d1921f4-08c1-40db-8868-ea8a7a602f43","Subcategory for Adverse Event","AESCAT","20","A further categorization of adverse event. Example: ""NEUROLOGIC"".","Char","Grouping Qualifier","Perm","","",""
"368","https://sdtm.d4k.dk/ig/AE/AEPRESP","1f8c3d3c-4f0f-4b61-98e8-039b0e9d8253","Pre-Specified Adverse Event","AEPRESP","21","A value of ""Y"" indicates that this adverse event was prespecified on the CRF. Values are null for spontaneously reported events (i.e., those collected as free-text verbatim terms).","Char","Variable Qualifier","Perm","","C66742","https://ct.d4k.dk/cdisc/dataset/sc/2013-10-04/send/C66742"
"369","https://sdtm.d4k.dk/ig/AE/AEBODSYS","59af681a-4f63-4b80-a923-eb6025db6ee9","Body System or Organ Class","AEBODSYS","22","Dictionary derived. Body system or organ class used by the sponsor from the coding dictionary (e.g., MedDRA). When using a multi-axial dictionary such as MedDRA, this should contain the SOC used for the sponsor's analyses and summary tables, which may not necessarily be the primary SOC.","Char","Record Qualifier","Exp","","",""
"370","https://sdtm.d4k.dk/ig/AE/AEBDSYCD","c8cd3ff5-eff2-406b-93e0-5502c9bfbc6b","Body System or Organ Class Code","AEBDSYCD","23","Dictionary derived. Code for the body system or organ class used by the sponsor. When using a multi-axial dictionary such as MedDRA, this should contain the SOC used for the sponsor's analyses and summary tables, which may not necessarily be the primary SOC.","Num","Variable Qualifier","Exp","MedDRA","",""
"371","https://sdtm.d4k.dk/ig/AE/AESOC","510ee1a3-6b9e-40e3-99a2-6dc125304cee","Primary System Organ Class","AESOC","24","Dictionary-derived text description of the primary SOC. Will be the same as AEBODSYS if the primary SOC was used for analysis.","Char","Variable Qualifier","Exp","MedDRA","",""
"372","https://sdtm.d4k.dk/ig/AE/AESOCCD","76c01cb7-ef1b-47dd-818d-e733ce6e43b5","Primary System Organ Class Code","AESOCCD","25","Dictionary-derived code for the primary SOC. Will be the same as AEBDSYCD if the primary SOC was used for analysis.","Num","Variable Qualifier","Exp","MedDRA","",""
"373","https://sdtm.d4k.dk/ig/AE/AELOC","610097da-18ff-4172-8530-0c4e6d54f163","Location of Event","AELOC","26","Describes anatomical location relevant for the event (e.g., ""ARM"" for skin rash).","Char","Record Qualifier","Perm","","C74456","https://ct.d4k.dk/cdisc/dataset/sc/2022-03-25/sdtm/C74456"
"374","https://sdtm.d4k.dk/ig/AE/AESEV","ae122ffc-80cf-47be-be97-02c63109e195","Severity/Intensity","AESEV","27","The severity or intensity of the event. Examples: ""MILD"", ""MODERATE"", ""SEVERE"".","Char","Record Qualifier","Perm","","C66769","https://ct.d4k.dk/cdisc/dataset/sc/2007-04-20/sdtm/C66769"
"375","https://sdtm.d4k.dk/ig/AE/AESER","3e563fd8-6c0a-4702-9fc2-71fb661a9a1b","Serious Event","AESER","28","Is this a serious event? Valid values are ""Y"" and ""N"".","Char","Record Qualifier","Exp","","C66742","https://ct.d4k.dk/cdisc/dataset/sc/2013-10-04/send/C66742"
"376","https://sdtm.d4k.dk/ig/AE/AEACN","1bdd0741-e55e-4a3f-bfba-fa8bf294dd61","Action Taken with Study Treatment","AEACN","29","Describes changes to the study treatment as a result of the event. AEACN is specifically for the relationship to study treatment. AEACNOTH is for actions unrelated to dose adjustments of study treatment. Examples of AEACN values include ICH E2B values: ""DRUG WITHDRAWN"", ""DOSE REDUCED"", ""DOSE INCREASED"", ""DOSE NOT CHANGED"", ""UNKNOWN"" and ""NOT APPLICABLE"".","Char","Record Qualifier","Exp","","C66767","https://ct.d4k.dk/cdisc/dataset/sc/2007-04-20/sdtm/C66767"
"377","https://sdtm.d4k.dk/ig/AE/AEACNOTH","2c678d53-eed8-4f35-8e0e-8aab01b73ec5","Other Action Taken","AEACNOTH","30","Describes other actions taken as a result of the event that are unrelated to dose adjustments of study treatment. Usually reported as free text. Example: ""TREATMENT UNBLINDED. PRIMARY CARE PHYSICIAN NOTIFIED"".","Char","Record Qualifier","Perm","","",""
"378","https://sdtm.d4k.dk/ig/AE/AEACNDEV","04295fdb-a7b5-4837-9b07-37eefe83b6f3","Action Taken with Device","AEACNDEV","31","An action taken with a device as the result of the event. The device may or may not be a device under study.","Char","Record Qualifier","Perm","","C111110","https://ct.d4k.dk/cdisc/dataset/sc/2018-12-21/sdtm/C111110"
"379","https://sdtm.d4k.dk/ig/AE/AEREL","2c0d02c1-fe63-4361-8aec-be71b1bc278b","Causality","AEREL","32","Records the investigator's opinion as to the causality of the event to the treatment. ICH does not establish any required or recommended terms for non-device relatedness. ICH E2A and E2B examples include (up-cased here for alignment to SDTM conventions) terms such as ""NOT RELATED"", ""UNLIKELY RELATED"", ""POSSIBLY RELATED"", ""RELATED"", but these example terms do not establish any conventions or expectations. Controlled terminology may be defined in the future. Check with regulatory authority for population of this variable.","Char","Record Qualifier","Exp","","",""
"380","https://sdtm.d4k.dk/ig/AE/AERLDEV","09eee87d-fa67-4ca4-bfda-5ad225dad7e1","Relationship of Event to Device","AERLDEV","33","A judgment as to the likelihood that the device caused the adverse event. The relationship is to a device identified in the data (i.e., has an SPDEVID). The device may be ancillary or under study. \n Terminology: \n * In the EU, follow the European Commission Guidelines on Medical Devices, Clinical Investigations: SAE Reporting (MEDDEV 2.7/3) (e.g., Not Related, Unlikely, Possible, Probable, Causal Relationship), with device-specific definitions. \n * No required Controlled Terminology in US.","Char","Record Qualifier","Perm","","",""
"381","https://sdtm.d4k.dk/ig/AE/AERELNST","9b78cbef-2c41-42d3-ac30-e16c67ed9bb8","Relationship to Non-Study Treatment","AERELNST","34","Records the investigator's opinion as to whether the event may have been due to a treatment other than study drug. May be reported as free text. Example: ""MORE LIKELY RELATED TO ASPIRIN USE"".","Char","Record Qualifier","Perm","","",""
"382","https://sdtm.d4k.dk/ig/AE/AEPATT","477a90e8-6574-4580-8087-6d7736344fb4","Pattern of Adverse Event","AEPATT","35","Used to indicate the pattern of the event over time. Examples: ""INTERMITTENT"", ""CONTINUOUS"", ""SINGLE EVENT"".","Char","Record Qualifier","Perm","","",""
"383","https://sdtm.d4k.dk/ig/AE/AEOUT","ca6a9510-f8cb-45f3-85fe-863c3c06f611","Outcome of Adverse Event","AEOUT","36","Description of the outcome of an event.","Char","Record Qualifier","Perm","","C66768","https://ct.d4k.dk/cdisc/dataset/sc/2018-12-21/sdtm/C66768"
"384","https://sdtm.d4k.dk/ig/AE/AESCAN","93b0615a-3d48-4588-8588-fbbd081b9e87","Involves Cancer","AESCAN","37","Was the serious event associated with the development of cancer? Valid values are ""Y"" and ""N"". This is a legacy seriousness criterion. It is not included in ICH E2A or E2B.","Char","Record Qualifier","Perm","","C66742","https://ct.d4k.dk/cdisc/dataset/sc/2013-10-04/send/C66742"
"385","https://sdtm.d4k.dk/ig/AE/AESCONG","19736465-f343-4711-9c11-d64913d68b00","Congenital Anomaly or Birth Defect","AESCONG","38","Was the serious event associated with congenital anomaly or birth defect? Valid values are ""Y"" and ""N"".","Char","Record Qualifier","Perm","","C66742","https://ct.d4k.dk/cdisc/dataset/sc/2013-10-04/send/C66742"
"386","https://sdtm.d4k.dk/ig/AE/AESDISAB","b4b245b1-0fd1-4516-8482-aa1685ee2613","Persist or Signif Disability/Incapacity","AESDISAB","39","Did the serious event result in persistent or significant disability/incapacity? Valid values are ""Y"" and ""N"".","Char","Record Qualifier","Perm","","C66742","https://ct.d4k.dk/cdisc/dataset/sc/2013-10-04/send/C66742"
"387","https://sdtm.d4k.dk/ig/AE/AESDTH","6598bc94-ba59-4091-a1a2-68116fa494a0","Results in Death","AESDTH","40","Did the serious event result in death? Valid values are ""Y"" and ""N"".","Char","Record Qualifier","Perm","","C66742","https://ct.d4k.dk/cdisc/dataset/sc/2013-10-04/send/C66742"
"388","https://sdtm.d4k.dk/ig/AE/AESHOSP","10a94d99-bf54-44d7-a785-631ffd77a088","Requires or Prolongs Hospitalization","AESHOSP","41","Did the serious event require or prolong hospitalization? Valid values are ""Y"" and ""N"".","Char","Record Qualifier","Perm","","C66742","https://ct.d4k.dk/cdisc/dataset/sc/2013-10-04/send/C66742"
"389","https://sdtm.d4k.dk/ig/AE/AESLIFE","722b3fc2-31bc-4432-a78f-42a9f6eeb0b3","Is Life Threatening","AESLIFE","42","Was the serious event life-threatening? Valid values are ""Y"" and ""N"".","Char","Record Qualifier","Perm","","C66742","https://ct.d4k.dk/cdisc/dataset/sc/2013-10-04/send/C66742"
"390","https://sdtm.d4k.dk/ig/AE/AESOD","d73e6dfb-2834-4b5e-b63e-2e6ab833c21c","Occurred with Overdose","AESOD","43","Did the serious event occur with an overdose? Valid values are ""Y"" and ""N"". This is a legacy seriousness criterion. It is not included in ICH E2A or E2B.","Char","Record Qualifier","Perm","","C66742","https://ct.d4k.dk/cdisc/dataset/sc/2013-10-04/send/C66742"
"391","https://sdtm.d4k.dk/ig/AE/AESMIE","b5e3bc83-367d-4f3a-a4fd-1751e5b82428","Other Medically Important Serious Event","AESMIE","44","Do additional categories for seriousness apply? Valid values are ""Y"" and ""N"".","Char","Record Qualifier","Perm","","C66742","https://ct.d4k.dk/cdisc/dataset/sc/2013-10-04/send/C66742"
"392","https://sdtm.d4k.dk/ig/AE/AESINTV","0243781b-07da-41b9-9dc4-19b2f40a6928","Needs Intervention to Prevent Impairment","AESINTV","45","Records whether medical or surgical intervention was necessary to preclude permanent impairment of a body function, or to prevent permanent damage to a body structure, with either situation suspected to be due to the use of a medical product. This variable is used in conjunction with the other ""seriousness"" variables (e.g., fatal, life-threatening). It is part of the US federal government definition of a serious adverse event; see 21 CFR Part 803.3(w)(3).","Char","Record Qualifier","Perm","","C66742","https://ct.d4k.dk/cdisc/dataset/sc/2013-10-04/send/C66742"
"393","https://sdtm.d4k.dk/ig/AE/AEUNANT","e56e7d8a-9bd0-46b0-89a3-91498f8e4933","Unanticipated Adverse Device Effect","AEUNANT","46","Any serious adverse effect on health or safety or any life-threatening problem or death caused by or associated with a device, if that effect, problem, or death was not previously identified in nature, severity, or degree of incidence in the investigational plan or application (including a supplementary plan or application), \n or \n any other unanticipated serious problem associated with a device that relates to the rights, safety, or welfare of subjects. (21 CFR Part 812.3(s)). \n This variable applies only to serious AEs and should hold collected data; if the value is derived, it should be held in ADaM.","Char","Record Qualifier","Perm","","C66742","https://ct.d4k.dk/cdisc/dataset/sc/2013-10-04/send/C66742"
"394","https://sdtm.d4k.dk/ig/AE/AERLPRT","d239ec8b-c364-49f8-928a-cc0dd5252c67","Rel of AE to Non-Dev-Rel Study Activity","AERLPRT","47","The investigator's opinion as to the causality of the event as related to other protocol-required activities, actions, or assessments (e.g., medication changes, tests/assessments, other procedures). The relationship is to a protocol-specified, non-device-related activity where the device is identified in the data (i.e., has an SPDEVID). The device may be ancillary or under study. \n Terminology: \n * In the EU, follow the European Commission Guidelines on Medical Devices, Clinical Investigations: SAE Reporting (MEDDEV 2.7/3) (e.g., Not Related, Unlikely, Possible, Probable, Causal Relationship), with device-specific definitions. \n * No required Controlled Terminology in US.","Char","Record Qualifier","Perm","","",""
"395","https://sdtm.d4k.dk/ig/AE/AERLPRC","0d842f57-b8cc-495c-b9dd-b5936cfb9f65","Rel of AE to Device-Related Procedure","AERLPRC","48","The investigator's opinion as to the likelihood that the device-related study procedure (e.g., implant/insertion, revision/adjustment, explant/removal) caused the AE. The relationship is to a device-related procedure where the device is identified in the data (i.e., has an SPDEVID). The device may be ancillary or under study. \n Terminology: \n * In the EU, follow the European Commission Guidelines on Medical Devices, Clinical Investigations: SAE Reporting (MEDDEV 2.7/3) (e.g., Not Related, Unlikely, Possible, Probable, Causal Relationship), with device-specific definitions. \n * No required Controlled Terminology in US.","Char","Record Qualifier","Perm","","",""
"396","https://sdtm.d4k.dk/ig/AE/AECONTRT","3f36124b-2947-4cfa-aa87-cecd86326fe1","Concomitant or Additional Trtmnt Given","AECONTRT","49","Was another treatment given because of the occurrence of the event? Valid values are ""Y"" and ""N"".","Char","Record Qualifier","Perm","","C66742","https://ct.d4k.dk/cdisc/dataset/sc/2013-10-04/send/C66742"
"397","https://sdtm.d4k.dk/ig/AE/AETOXGR","30bc8d08-db6c-4eab-a8a4-d6462d94cb24","Standard Toxicity Grade","AETOXGR","50","Toxicity grade according to a standard toxicity scale (e.g., Common Terminology Criteria for Adverse Events, CTCAE). Sponsors should specify the name of the scale and version used in the metadata (see assumption 7d). If value is from a numeric scale, represent only the number (e.g., ""2"", not ""Grade 2"").","Char","Record Qualifier","Perm","","",""
"398","https://sdtm.d4k.dk/ig/AE/TAETORD","1724b331-6c13-497c-bf5a-48c5f24214de","Planned Order of Element within Arm","TAETORD","51","Number that gives the planned order of the element within the arm.","Num","Timing","Perm","","",""
"399","https://sdtm.d4k.dk/ig/AE/EPOCH","81227024-d3c3-4e55-b65c-59d5ada2e4b6","Epoch","EPOCH","52","Epoch associated with the start date/time of the adverse event. Examples: ""SCREENING"", ""TREATMENT"", ""FOLLOW-UP"".","Char","Timing","Perm","","C99079","https://ct.d4k.dk/cdisc/dataset/sc/2019-09-27/sdtm/C99079"
"400","https://sdtm.d4k.dk/ig/AE/AESTDTC","4a58417d-ae99-48aa-85b6-46502044c2e1","Start Date/Time of Adverse Event","AESTDTC","53","Start date/time of the adverse event represented in ISO 8601 character format.","Char","Timing","Exp","ISO 8601 datetime or interval","",""
"401","https://sdtm.d4k.dk/ig/AE/AEENDTC","2fc80f95-92e8-4be4-a13d-f8ce0f67367c","End Date/Time of Adverse Event","AEENDTC","54","End date/time of the adverse event represented in ISO 8601 character format.","Char","Timing","Exp","ISO 8601 datetime or interval","",""
"402","https://sdtm.d4k.dk/ig/AE/AESTDY","ccf88a14-6e49-4899-a612-330ead64b57c","Study Day of Start of Adverse Event","AESTDY","55","Study day of start of adverse event relative to the sponsor-defined RFSTDTC.","Num","Timing","Perm","","",""
"403","https://sdtm.d4k.dk/ig/AE/AEENDY","e485a11d-210c-4dc6-941b-f59c8f1eaba7","Study Day of End of Adverse Event","AEENDY","56","Study day of end of event relative to the sponsor-defined RFSTDTC.","Num","Timing","Perm","","",""
"404","https://sdtm.d4k.dk/ig/AE/AEDUR","1c1c7ad1-0805-4e25-8450-456860d48d20","Duration of Adverse Event","AEDUR","57","Collected duration and unit of an adverse event. Used only if collected on the CRF and not derived from start and end date/times. Example: ""P1DT2H"" (for 1 day, 2 hours).","Char","Timing","Perm","ISO 8601 duration","",""
